ParticipantId,StartTime (Asia/Shanghai),CompletionTime (Asia/Shanghai),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Country Of Residence,Age,Education,Sex,English Language,Occupation Field,Relationship/Marital Status,Political Party,Ethnicity,Political Ideology,Gender,Voter Registration,Personal Income,Household Income,Sexual Orientation,Race,U.S. Citizenship,Employment Status,Transgender
76B0C2F3E59A4260A60FB3B507F1D716,01/24/2024 09:57:47 AM,01/24/2024 10:03:56 AM,Redirect,,0,0,0,Pending,United States,45,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,I’d Rather Not Say,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Man,Yes,"$10,000-$19,999","$10,000-$19,999",Heterosexual,White,Yes,Unemployed,No
A57681C4B4994B4389F439DB0F13B8C8,01/24/2024 09:57:47 AM,01/24/2024 10:01:05 AM,Redirect,,0,0,0,Pending,United States,19,"Some college, but no degree",Intersex,Yes,Education & Training,In a relationship,Independent,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Man,Yes,"$40,000-$49,999","$40,000-$49,999",Homosexual,American Indian or Alaska Native,Yes,Full-time,No
74CAA53579864D3898D49E79D17653F9,01/24/2024 09:57:49 AM,01/24/2024 09:59:49 AM,Redirect,,0,0,0,Pending,United States,48,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Information Technology,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Man,Yes,"$80,000-$89,999","$125,000-$149,999",Heterosexual,White,Yes,Full-time,No
A8FC5F2843B04830926AA3936D92175E,01/24/2024 09:57:52 AM,01/24/2024 10:00:08 AM,Redirect,,0,0,0,Pending,United States,33,"Some college, but no degree",Female,Yes,Other,Married,Independent,"Yes, Cuban",Somewhat Conservative,Woman,Yes,"$60,000-$69,999","$60,000-$69,999",Heterosexual,White,Yes,Unemployed,No
CA6D9DDED9F14A3EA9F64DE18338AD96,01/24/2024 09:57:56 AM,01/24/2024 10:01:18 AM,Redirect,,0,0,0,Pending,United States,69,"Some college, but no degree",Female,Yes,Retired,In a relationship,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Woman,Yes,"$10,000-$19,999","$10,000-$19,999",Heterosexual,White,Yes,Retired,No
DB53125D33AF4794973F98BF23E81EB3,01/24/2024 09:57:57 AM,01/24/2024 10:00:16 AM,Redirect,,0,0,0,Pending,United States,63,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,"Science, Technology, Engineering & Mathematics",Widowed,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Man,Yes,"$225,000-$249,999","$225,000-$249,999",Heterosexual,White,Yes,Part-time,No
3C6A217DE6664F54B1103A5E9F227CA6,01/24/2024 09:58:01 AM,01/24/2024 09:59:24 AM,Redirect,,0,0,0,Pending,United States,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Information Technology,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$125,000-$149,999","$225,000-$249,999",Heterosexual,White,Yes,Full-time,No
8762D3B9F6074C55AA4083B11746E52F,01/24/2024 09:58:09 AM,01/24/2024 10:03:34 AM,Redirect,,0,0,0,Pending,United States,35,"Some college, but no degree",Male,Yes,"Science, Technology, Engineering & Mathematics",Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Man,Yes,"$100,000-$124,999","$125,000-$149,999",Heterosexual,An ethnicity not listed here,Yes,Full-time,No
1E33694C90664523B1AEF85C06B15DB6,01/24/2024 09:58:10 AM,01/24/2024 10:00:25 AM,Redirect,,0,0,0,Pending,United States,32,"Some college, but no degree",Female,No,Other,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Woman,Yes,"$50,000-$59,999","$50,000-$59,999",Heterosexual,Filipino,Yes,"Not in paid work (e.g., homemaker, disabled)",No
0790914064FA483CB0D3F41C9C7ECE27,01/24/2024 09:58:13 AM,01/24/2024 10:03:04 AM,Redirect,,0,0,0,Pending,United States,33,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,No,Finance,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Man,Yes,"$70,000-$79,999","$70,000-$79,999",Homosexual,Vietnamese,Yes,Full-time,No
5E2B9F78CC234959823388FE0E7378F0,01/24/2024 09:58:13 AM,01/24/2024 10:01:27 AM,Redirect,,0,0,0,Pending,United States,72,High school graduate - high school diploma or the equivalent (for example: GED),Female,Yes,Other,Widowed,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Woman,Yes,"$20,000-$29,999","$30,000-$39,999",Heterosexual,White,Yes,Retired,No
203C9835E8CF40A5AA23345238408C15,01/24/2024 09:58:14 AM,01/24/2024 10:04:11 AM,Redirect,,0,0,0,Pending,United States,24,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Finance,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Man,Yes,"$100,000-$124,999","$100,000-$124,999",Heterosexual,Chinese,Yes,Full-time,No
FCC061C6AE7C44E9927E4646F3DBF495,01/24/2024 09:58:17 AM,01/24/2024 10:02:32 AM,Redirect,,0,0,0,Pending,United States,35,"Some college, but no degree",Female,Yes,Other,In a relationship,Democrat,"Yes, Puerto Rican",Somewhat Liberal,Woman,Yes,"Less than $10,000","$60,000-$69,999",Heterosexual,White,Yes,Student,No
F80D4B1C0A4241BD87863276280B7FD5,01/24/2024 09:58:23 AM,01/24/2024 10:03:07 AM,Redirect,,0,0,0,Pending,United States,31,"Associate degree (for example: AA, AS)",Female,Yes,Finance,Divorced,Independent,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Woman,Yes,"$50,000-$59,999","$50,000-$59,999",Bisexual,White,Yes,Full-time,No
6D59FB2C6ECA4EF5B7D46BE16BCA4179,01/24/2024 09:58:23 AM,01/24/2024 10:02:36 AM,Redirect,,0,0,0,Pending,United States,18,High school graduate - high school diploma or the equivalent (for example: GED),Female,Yes,Other,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Woman,Yes,"$20,000-$29,999","$20,000-$29,999",Heterosexual,Other,Yes,Student,No
BF62AD49624B48068FC7FAC00F8D2632,01/24/2024 09:58:24 AM,01/24/2024 10:02:13 AM,Redirect,,0,0,0,Pending,United States,54,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Education & Training,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Man,Yes,"$30,000-$39,999","$40,000-$49,999",Heterosexual,White,Yes,Part-time,No
6C4AF62E16584F91A4659E18F83A2553,01/24/2024 09:58:24 AM,01/24/2024 10:06:16 AM,Manual,Manually Submitted,0,0,0,Pending,United States,48,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Information Technology,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$40,000-$49,999","$60,000-$69,999",Heterosexual,White,Yes,Full-time,No
DA760B46D85A484E81DE36B4E29F811F,01/24/2024 09:58:24 AM,01/24/2024 10:01:52 AM,Redirect,,0,0,0,Pending,United States,32,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Yes,Medicine,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Man,Yes,"$125,000-$149,999","$125,000-$149,999",Heterosexual,White,Yes,Full-time,No
2E1285824AC44F9CB95675ECC936E53C,01/24/2024 09:58:30 AM,01/24/2024 10:02:28 AM,Redirect,,0,0,0,Pending,United States,56,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Other,Widowed,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$40,000-$49,999","$80,000-$89,999",Heterosexual,White,Yes,Part-time,No
CFEA8E05CD284286A0495E7688A33342,01/24/2024 09:58:38 AM,01/24/2024 10:01:51 AM,Redirect,,0,0,0,Pending,United States,47,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Yes,Business Management & Administration,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Woman,Yes,"$250,000 or more","$250,000 or more",Heterosexual,White,Yes,Full-time,No
393FA50CD8C24A91AF3AD844A1877569,01/24/2024 09:58:42 AM,01/24/2024 10:01:03 AM,Redirect,,0,0,0,Pending,United States,40,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Finance,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Man,Yes,"$50,000-$59,999","$50,000-$59,999",Homosexual,An ethnicity not listed here,Yes,Full-time,No
DD0B048A926C4FA28CC9E87961CEF179,01/24/2024 09:58:48 AM,01/24/2024 10:01:19 AM,Redirect,,0,0,0,Pending,United States,30,"Bachelor's degree (for example: BA, AB, BS)",Female,Yes,Business Management & Administration,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Woman,Yes,"$100,000-$124,999","$100,000-$124,999",Heterosexual,Black or African American,Yes,Full-time,No
54B9F370C90B45C09BEF11B7F18EA8BF,01/24/2024 09:58:54 AM,01/24/2024 10:04:03 AM,Manual,Manually Submitted,0,0,0,Pending,United States,69,"Associate degree (for example: AA, AS)",Male,Yes,Retired,Divorced,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Man,Yes,"$40,000-$49,999","$40,000-$49,999",Heterosexual,White,Yes,Retired,No
208CCF99BD9E4494926E1A46E2303E3F,01/24/2024 09:58:56 AM,01/24/2024 10:00:46 AM,Redirect,,0,0,0,Pending,United States,36,"Some college, but no degree",Female,Yes,Other,Widowed,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Woman,Yes,"$30,000-$39,999","$30,000-$39,999",Heterosexual,White,Yes,Full-time,No
DDF5F22BE45A4C31B3824FA976C7D248,01/24/2024 09:58:56 AM,01/24/2024 10:05:30 AM,Redirect,,0,0,0,Returned,United States,40,"Bachelor's degree (for example: BA, AB, BS)",Female,Yes,Information Technology,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Moderate,Woman,Yes,"Less than $10,000","$125,000-$149,999",Heterosexual,Black or African American,Yes,Part-time,No
3003A6CC91E3455C82DDB9B2F08D967D,01/24/2024 09:59:03 AM,01/24/2024 10:01:11 AM,Redirect,,0,0,0,Pending,United States,36,"Associate degree (for example: AA, AS)",Female,No,"Science, Technology, Engineering & Mathematics",Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Woman,"No, and I am not eligible to vote.","$225,000-$249,999","$225,000-$249,999",Bisexual,White,No,Full-time,No
236117077413497587AB587EB79F2356,01/24/2024 09:59:08 AM,01/24/2024 10:03:52 AM,Redirect,,0,0,0,Pending,United States,74,"Associate degree (for example: AA, AS)",Female,Yes,Retired,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Woman,Yes,"$10,000-$19,999","$10,000-$19,999",Heterosexual,White,Yes,Retired,No
B743D90FAABB4143A26003B83404E3FD,01/24/2024 09:59:28 AM,01/24/2024 10:08:59 AM,Redirect,,0,0,0,Pending,United States,27,"Some college, but no degree",Male,Yes,Other,Single,Republican,"Yes, Mexican, Mexican Am., Chicano",Somewhat Conservative,Man,Yes,"Less than $10,000",Prefer not to say,Heterosexual,White,Yes,Unemployed,No
EDA8868F93DA4CF7B82CD9D77A1DF3FF,01/24/2024 09:59:30 AM,01/24/2024 10:04:35 AM,Redirect,,0,0,0,Pending,United States,46,"Some college, but no degree",Male,Yes,Information Technology,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,"No, and I am not eligible to vote.","$10,000-$19,999","$30,000-$39,999",Heterosexual,Black or African American,Yes,Business Owner,No
DDE7380303C1448CADD95EEEC03E4328,01/24/2024 09:59:38 AM,01/24/2024 10:03:18 AM,Redirect,,0,0,0,Pending,United States,38,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Information Technology,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Man,Yes,"$50,000-$59,999","$50,000-$59,999",Heterosexual,Japanese,Yes,Full-time,No
467535A5E255478A97460136960AE30C,01/24/2024 09:59:38 AM,01/24/2024 10:01:34 AM,Redirect,,0,0,0,Pending,United States,41,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Information Technology,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Liberal,Man,Yes,"$90,000-$99,999","$100,000-$124,999",Heterosexual,Korean,Yes,Full-time,No
6D959EA8463F412E8FFED402BAB2176B,01/24/2024 09:59:58 AM,01/24/2024 10:04:50 AM,Redirect,,0,0,0,Pending,United States,49,"Some college, but no degree",Male,Yes,"Agriculture, Food and Natural Resources",Married,Prefer not to say,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$30,000-$39,999","$125,000-$149,999",Heterosexual,Black or African American,Yes,Business Owner,No
9D8842C12C3C45E08D9D5B2B2D54D4B9,01/24/2024 10:00:00 AM,01/24/2024 10:06:57 AM,Redirect,,0,0,0,Pending,United States,35,Less than a high school diploma,Male,Yes,Other,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,"No, but I am eligible to vote.","Less than $10,000","$90,000-$99,999",Heterosexual,White,Yes,Part-time,No
5C5C20A93277419AA9D30DF6154F9442,01/24/2024 10:00:07 AM,01/24/2024 10:04:37 AM,Redirect,,0,0,0,Pending,United States,21,"Some college, but no degree",Male,No,Other,Single,Republican,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)",Somewhat Conservative,Man,Yes,"Less than $10,000","$90,000-$99,999",Heterosexual,White,Yes,Student,No
AD32990099DD4A2D952760FD939242A6,01/24/2024 10:00:08 AM,01/24/2024 10:04:50 AM,Redirect,,0,0,0,Pending,United States,49,"Some college, but no degree",Female,Yes,Other,Divorced,Republican,"Yes, Cuban",Somewhat Conservative,Woman,"No, but I am eligible to vote.","Less than $10,000","$70,000-$79,999",Heterosexual,White,Yes,"Not in paid work (e.g., homemaker, disabled)",No
1E923AEDCA484A389CC2D262B79C3692,01/24/2024 10:00:21 AM,,,,0,0,0,Returned,United States,48,"Some college, but no degree",Female,Yes,Education & Training,Married,Republican,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)",Somewhat Conservative,Woman,Yes,"$20,000-$29,999","$60,000-$69,999",Heterosexual,White,Yes,Part-time,No
B79955E3BCF443E1B469B452B8BFB516,01/24/2024 10:00:59 AM,01/24/2024 10:04:04 AM,Redirect,,0,0,0,Pending,United States,46,"Some college, but no degree",Male,Yes,Information Technology,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$125,000-$149,999","$125,000-$149,999",Heterosexual,White,Yes,Full-time,No
B1A06E09C98D4863AA9688D4DE70EF55,01/24/2024 10:01:01 AM,01/24/2024 10:06:02 AM,Redirect,,0,0,0,Pending,United States,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Retail,Divorced,Republican,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)",Conservative,Man,Yes,"$30,000-$39,999","$50,000-$59,999",Heterosexual,White,Yes,Full-time,No
4B0A2FFFDE59439EB049DD969FDB1E1A,01/24/2024 10:01:08 AM,01/24/2024 10:03:50 AM,Redirect,,0,0,0,Pending,United States,24,High school graduate - high school diploma or the equivalent (for example: GED),Male,Yes,Information Technology,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$50,000-$59,999","$50,000-$59,999",Heterosexual,Chinese,Yes,Full-time,No
B3D1E56E0AEE412A9742B1D391812819,01/24/2024 10:01:09 AM,01/24/2024 10:09:33 AM,Redirect,,0,0,0,Pending,United States,60,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Information Technology,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$225,000-$249,999","$250,000 or more",Heterosexual,White,Yes,Full-time,No
A623ED8E9874401090D41AD0FDBE8D87,01/24/2024 10:01:29 AM,01/24/2024 10:04:22 AM,Redirect,,0,0,0,Pending,United States,72,"Associate degree (for example: AA, AS)",Male,Yes,Other,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$125,000-$149,999","$150,0000-$174,999",Heterosexual,White,Yes,Full-time,No
35E3D506EEFC4672BC570FB90D4DD15C,01/24/2024 10:01:37 AM,01/24/2024 10:05:16 AM,Redirect,,0,0,0,Pending,United States,47,"Some college, but no degree",Male,Yes,"Science, Technology, Engineering & Mathematics",Divorced,Independent,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$10,000-$19,999","$10,000-$19,999",Heterosexual,White,Yes,Full-time,No
AE86DFFB89DD417AAE3B20C52393BC9F,01/24/2024 10:02:04 AM,01/24/2024 10:05:25 AM,Redirect,,0,0,0,Pending,United States,39,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Marketing and Sales,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$90,000-$99,999","$150,0000-$174,999",Heterosexual,White,Yes,Full-time,No
35A4B74E58574A46B78B0CAC11FA8878,01/24/2024 10:02:12 AM,01/24/2024 10:05:53 AM,Redirect,,0,0,0,Pending,United States,66,"Some college, but no degree",Female,Yes,Retired,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Woman,Yes,"$60,000-$69,999","$100,000-$124,999",Heterosexual,White,Yes,Retired,No
BD318447326C46F88C4AF8DACA6D3044,01/24/2024 10:02:19 AM,,,,0,0,0,Returned,United States,37,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Yes,Information Technology,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$175,000-$199,999","$175,000-$199,999",Heterosexual,White,Yes,Full-time,No
8FF4E93AECD743C481BB827E6440F927,01/24/2024 10:02:34 AM,01/24/2024 10:08:12 AM,Redirect,,0,0,0,Pending,United States,34,"Bachelor's degree (for example: BA, AB, BS)",Female,Yes,"Science, Technology, Engineering & Mathematics",Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Woman,Yes,"$30,000-$39,999","$30,000-$39,999",Heterosexual,White,Yes,Business Owner,No
015D95BA960E4D8387F933A0C7E87F69,01/24/2024 10:02:44 AM,01/24/2024 10:06:24 AM,Redirect,,0,0,0,Pending,United States,29,High school graduate - high school diploma or the equivalent (for example: GED),Male,Yes,Manufacturing,In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$60,000-$69,999","$60,000-$69,999",Heterosexual,White,Yes,Full-time,No
B669B9481EBC4533AD948B475EAFFD03,01/24/2024 10:02:54 AM,01/24/2024 10:05:59 AM,Redirect,,0,0,0,Pending,United States,32,High school graduate - high school diploma or the equivalent (for example: GED),Male,Yes,Other,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$50,000-$59,999","$50,000-$59,999",Heterosexual,White,Yes,Part-time,No
66B2EDCA9FEA46F98EBFB9175455BB46,01/24/2024 10:03:16 AM,01/24/2024 10:05:12 AM,Redirect,,0,0,0,Pending,United States,31,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,"Science, Technology, Engineering & Mathematics",Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$80,000-$89,999","$100,000-$124,999",Heterosexual,White,Yes,Full-time,No
CAAFE5EFC9344CE684362829FC0248B9,01/24/2024 10:04:00 AM,01/24/2024 10:10:58 AM,Redirect,,0,0,0,Pending,United States,28,High school graduate - high school diploma or the equivalent (for example: GED),Female,Yes,Other,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Woman,Yes,"Less than $10,000","Less than $10,000",Heterosexual,White,Yes,Unemployed,No
8321302CECA448C6A436AC96834C0528,01/24/2024 10:04:25 AM,01/24/2024 10:11:33 AM,Redirect,,0,0,0,Pending,United States,47,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Yes,"Transportation, Distribution & Logistics",In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$40,000-$49,999","$40,000-$49,999",Heterosexual,American Indian or Alaska Native,Yes,Full-time,No
8F60D57CB25948A7A7E8054E621D7571,01/24/2024 10:04:37 AM,01/24/2024 10:09:56 AM,Redirect,,0,0,0,Pending,United States,27,"Bachelor's degree (for example: BA, AB, BS)",Female,No,"Science, Technology, Engineering & Mathematics",Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Woman,Yes,"$80,000-$89,999","$100,000-$124,999",Heterosexual,Vietnamese,Yes,Full-time,No
0CF9E6F37430418098E067D1FCD26B5C,01/24/2024 10:05:15 AM,01/24/2024 10:07:45 AM,Redirect,,0,0,0,Pending,United States,33,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,"Science, Technology, Engineering & Mathematics",In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Somewhat Conservative,Man,Yes,"$60,000-$69,999","$60,000-$69,999",Heterosexual,White,Yes,Full-time,No
FA2DD12EBC964B5089FC94ED27C5E63C,01/24/2024 10:05:35 AM,01/24/2024 10:07:47 AM,Redirect,,0,0,0,Pending,United States,29,"Bachelor's degree (for example: BA, AB, BS)",Female,Yes,Finance,Married,Republican,"Yes, Mexican, Mexican Am., Chicano",Conservative,Woman,Yes,"$80,000-$89,999","$80,000-$89,999",Heterosexual,White,Yes,Full-time,No
7BC758369CDB41458CB887ABB86C69E4,01/24/2024 10:05:55 AM,01/24/2024 10:08:46 AM,Redirect,,0,0,0,Pending,United States,37,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Yes,Other,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$70,000-$79,999","$90,000-$99,999",Bisexual,White,Yes,Full-time,No
742EBF7249EC4DF2A614940968DF7435,01/24/2024 10:06:52 AM,01/24/2024 10:15:06 AM,Redirect,,0,0,0,Pending,United States,47,"Bachelor's degree (for example: BA, AB, BS)",Female,Yes,Business Management & Administration,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Woman,Yes,"$60,000-$69,999","$80,000-$89,999",Heterosexual,Black or African American,Yes,Full-time,No
8AD75A0E739F472780FCF6D389C4D333,01/24/2024 10:07:17 AM,01/24/2024 10:12:42 AM,Redirect,,0,0,0,Pending,United States,27,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Yes,Other,In a relationship,Democrat,"Yes, Mexican, Mexican Am., Chicano",Moderate,Woman,"No, but I am eligible to vote.","Less than $10,000","Less than $10,000",Heterosexual,White,Yes,Unemployed,No
21B83FB7F957411B96ED1A8E3F6B8DD4,01/24/2024 10:08:40 AM,01/24/2024 10:13:51 AM,Redirect,,0,0,0,Pending,United States,32,High school graduate - high school diploma or the equivalent (for example: GED),Male,Yes,"Agriculture, Food and Natural Resources",Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"Less than $10,000","$30,000-$39,999",Heterosexual,White,Yes,Unemployed,No
106DA433CA4F4BBA963B183DEFD743E0,01/24/2024 10:08:57 AM,01/24/2024 10:15:59 AM,Redirect,,0,0,0,Pending,United States,47,"Bachelor's degree (for example: BA, AB, BS)",Female,Yes,Retail,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Woman,Yes,"$40,000-$49,999","$50,000-$59,999",Heterosexual,White,Yes,Full-time,No
0DFDB7622DDE4E6C8E3F4E31A76998DC,01/24/2024 10:09:45 AM,01/24/2024 10:12:27 AM,Redirect,,0,0,0,Pending,United States,31,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Social Sciences,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$50,000-$59,999","$50,000-$59,999",Heterosexual,White,Yes,Full-time,No
011BAE6A4CE2441382BB78958F93D17D,01/24/2024 10:09:55 AM,,,,0,0,0,Returned,United States,46,"Associate degree (for example: AA, AS)",Male,Yes,Other,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$20,000-$29,999","$20,000-$29,999",Heterosexual,White,Yes,Full-time,No
9E1F7934ABEE4FB2BEA4E8B4C7624604,01/24/2024 10:10:46 AM,01/24/2024 10:14:07 AM,Redirect,,0,0,0,Pending,United States,62,"Bachelor's degree (for example: BA, AB, BS)",Female,Yes,Other,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Woman,Yes,"Less than $10,000","$40,000-$49,999",Heterosexual,White,Yes,Full-time,No
C936565B4DCC4C5894E5509AA1211549,01/24/2024 10:11:00 AM,01/24/2024 10:16:21 AM,Redirect,,0,0,0,Pending,United States,29,High school graduate - high school diploma or the equivalent (for example: GED),Male,Yes,Education & Training,In a relationship,Independent,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$20,000-$29,999","$20,000-$29,999",Homosexual,White,Yes,Full-time,No
F8FB76BBCF644F898D91DF92B7BA1E59,01/24/2024 10:12:30 AM,01/24/2024 10:19:08 AM,Redirect,,0,0,0,Pending,United States,28,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Finance,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$50,000-$59,999","$225,000-$249,999",Heterosexual,Vietnamese,Yes,Prefer not to say,No
338AB0BA972C491AA44D468CC03FE65E,01/24/2024 10:12:51 AM,01/24/2024 10:17:01 AM,Redirect,,0,0,0,Pending,United States,51,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Female,Yes,Hospitality & Tourism,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Woman,Yes,"$10,000-$19,999","$30,000-$39,999",Bisexual,White,Yes,Full-time,No
665AE7D00AA4496D80BBFB8D157FFCB5,01/24/2024 10:12:59 AM,01/24/2024 10:15:31 AM,Redirect,,0,0,0,Pending,United States,35,"Some college, but no degree",Female,Yes,Other,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Woman,Yes,"Less than $10,000","$80,000-$89,999",Heterosexual,Black or African American,Yes,"Not in paid work (e.g., homemaker, disabled)",No
861B6EF57A784130BB075C7D607E810E,01/24/2024 10:13:46 AM,01/24/2024 10:17:10 AM,Redirect,,0,0,0,Pending,United States,62,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Yes,Education & Training,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$90,000-$99,999","$90,000-$99,999",Heterosexual,White,Yes,Full-time,No
82EC98C47EC04FC0861BECD187295BE2,01/24/2024 10:14:01 AM,01/24/2024 10:25:53 AM,Redirect,,0,0,0,Pending,United States,34,"Bachelor's degree (for example: BA, AB, BS)",Male,Yes,Information Technology,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$50,000-$59,999","$50,000-$59,999",Heterosexual,Black or African American,Yes,Full-time,No
F66162B674A8404EBB68A6C1E1A1BC7F,01/24/2024 10:14:15 AM,01/24/2024 10:18:09 AM,Redirect,,0,0,0,Pending,United States,31,"Associate degree (for example: AA, AS)",Male,Yes,Medicine,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Conservative,Man,Yes,"$60,000-$69,999","$60,000-$69,999",Heterosexual,White,Yes,Full-time,No
