participantId,experiment_type,idx_of_question,who,who_answers_first,answer,ideology,ideology_from_labels,first_answer,first_ideology,human_answer,human_ideology,human_ideology_from_labels,bot_detected,ideology_all_zeros
8A7803DC27D84078A2E22EAF8DA04494,condition_2,2,1,2,0.20000000000000015,-1,-2,0.9333333333333336,-1.0,0.20000000000000015,-1.0,-2.0,,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,2,2,2,0.9333333333333336,-1,-1,0.9333333333333336,-1.0,0.20000000000000015,-1.0,-2.0,False,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,0,0,2,-1.347164762740861,2,2,1.2,-1.0,-1.0,-1.0,-2.0,False,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,0,1,2,-1.0,-1,-2,1.2,-1.0,-1.0,-1.0,-2.0,,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,0,2,2,1.2,-1,-1,1.2,-1.0,-1.0,-1.0,-2.0,False,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,5,0,0,-2.8,2,2,-2.8,2.0,-3.0,-1.0,-2.0,False,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,5,1,0,-3.0,-1,-2,-2.8,2.0,-3.0,-1.0,-2.0,,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,5,2,0,-2.791472663949555,-1,-1,-2.8,2.0,-3.0,-1.0,-2.0,False,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,1,0,0,-2.9,2,2,-2.9,2.0,0.0,-1.0,-2.0,False,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,1,1,0,0.0,-1,-2,-2.9,2.0,0.0,-1.0,-2.0,,False
8A7803DC27D84078A2E22EAF8DA04494,condition_2,1,2,0,-2.5349116980288335,-1,-1,-2.9,2.0,0.0,-1.0,-2.0,False,False
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,0,0,1,-0.7465786716767697,0,1,1.0,0.0,1.0,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,0,1,1,1.0,0,-2,1.0,0.0,1.0,0.0,-2.0,,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,0,2,1,0.3273307237742751,0,-1,1.0,0.0,1.0,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,5,0,0,2.6,0,1,2.6,0.0,-0.9,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,5,1,0,-0.9,0,-2,2.6,0.0,-0.9,0.0,-2.0,,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,5,2,0,-0.828940953633996,0,-1,2.6,0.0,-0.9,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,4,0,1,2.8454703007343136,0,1,-1.7,0.0,-1.7,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,4,1,1,-1.7,0,-2,-1.7,0.0,-1.7,0.0,-2.0,,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,4,2,1,-2.0868997689295696,0,-1,-1.7,0.0,-1.7,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,2,0,2,2.7216754505650904,0,1,-0.8666666666666671,0.0,1.0,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,2,1,2,1.0,0,-2,-0.8666666666666671,0.0,1.0,0.0,-2.0,,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,2,2,2,-0.8666666666666671,0,-1,-0.8666666666666671,0.0,1.0,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,1,0,2,2.936619497438212,0,1,-1.0,0.0,-1.4,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,1,1,2,-1.4,0,-2,-1.0,0.0,-1.4,0.0,-2.0,,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,1,2,2,-1.0,0,-1,-1.0,0.0,-1.4,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,3,0,0,-1.5,0,1,-1.5,0.0,0.05000000000000071,0.0,-2.0,False,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,3,1,0,0.05000000000000071,0,-2,-1.5,0.0,0.05000000000000071,0.0,-2.0,,True
8AFE02FAA97E461FBCEC275F013ECD97,condition_2,3,2,0,-0.9212322793372203,0,-1,-1.5,0.0,0.05000000000000071,0.0,-2.0,False,True
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,0,0,1,0.6463354593184301,1,2,0.0,0.0,0.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,0,2,1,-2.738828887406382,-0.8,-1,0.0,0.0,0.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,2,0,1,2.0665212976457363,1,2,2.0,0.0,2.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,2,1,1,2.0,0,0,2.0,0.0,2.0,0.0,0.0,,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,2,2,1,-0.9407329729715226,-0.8,-1,2.0,0.0,2.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,5,0,0,-1.5,1,2,-1.5,1.0,-2.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,5,1,0,-2.0,0,0,-1.5,1.0,-2.0,0.0,0.0,,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,5,2,0,-1.8709893484878894,-0.8,-1,-1.5,1.0,-2.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,1,0,2,-1.5465187792445516,1,2,-1.3,-0.8,-2.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,1,1,2,-2.0,0,0,-1.3,-0.8,-2.0,0.0,0.0,,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,1,2,2,-1.3,-0.8,-1,-1.3,-0.8,-2.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,4,0,2,-0.886143947871501,1,2,2.5,-0.8,0.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,4,1,2,0.0,0,0,2.5,-0.8,0.0,0.0,0.0,,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,4,2,2,2.5,-0.8,-1,2.5,-0.8,0.0,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,3,0,0,0.6999999999999993,1,2,0.6999999999999993,1.0,1.9499999999999993,0.0,0.0,False,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,3,1,0,1.9499999999999993,0,0,0.6999999999999993,1.0,1.9499999999999993,0.0,0.0,,False
8B1B96D3FFE845228F5F2ECD12214EB4,condition_2,3,2,0,2.0243619638162826,-0.8,-1,0.6999999999999993,1.0,1.9499999999999993,0.0,0.0,False,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,1,0,1,-1.430888135322613,-0.5,-1,-0.9,0.0,-0.9,0.0,,True,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,1,1,1,-0.9,0,,-0.9,0.0,-0.9,0.0,,,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,1,2,1,-2.1254980049230547,-0.2,-1,-0.9,0.0,-0.9,0.0,,False,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,4,0,2,-1.0257434431469934,-0.5,-1,-2.7,-0.2,-2.8,0.0,,True,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,4,1,2,-2.8,0,,-2.7,-0.2,-2.8,0.0,,,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,4,2,2,-2.7,-0.2,-1,-2.7,-0.2,-2.8,0.0,,False,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,0,0,2,0.15834308283771126,-0.5,-1,0.7,-0.2,1.6,0.0,,True,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,0,1,2,1.6,0,,0.7,-0.2,1.6,0.0,,,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,0,2,2,0.7,-0.2,-1,0.7,-0.2,1.6,0.0,,False,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,2,0,0,-0.06666666666666732,-0.5,-1,-0.06666666666666732,-0.5,0.7333333333333325,0.0,,True,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,2,1,0,0.7333333333333325,0,,-0.06666666666666732,-0.5,0.7333333333333325,0.0,,,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,2,2,0,2.8112018869075612,-0.2,-1,-0.06666666666666732,-0.5,0.7333333333333325,0.0,,False,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,5,0,0,0.4,-0.5,-1,0.4,-0.5,1.0,0.0,,True,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,5,1,0,1.0,0,,0.4,-0.5,1.0,0.0,,,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,5,2,0,1.8339213984883154,-0.2,-1,0.4,-0.5,1.0,0.0,,False,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,3,0,1,1.7299683136736004,-0.5,-1,-0.6500000000000004,0.0,-0.6500000000000004,0.0,,True,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,3,1,1,-0.6500000000000004,0,,-0.6500000000000004,0.0,-0.6500000000000004,0.0,,,False
8C79F1BB0483431EAB195C8EE5B76DC9,condition_2,3,2,1,2.3706318481783963,-0.2,-1,-0.6500000000000004,0.0,-0.6500000000000004,0.0,,False,False
8CF5E64580B947019FC5D31BA9F133BA,condition_2,2,0,1,-1.3551700816637275,0,2,1.8000000000000007,0.0,1.8000000000000007,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,2,1,1,1.8000000000000007,0,-2,1.8000000000000007,0.0,1.8000000000000007,0.0,-2.0,,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,2,2,1,-2.227973781481042,0,-2,1.8000000000000007,0.0,1.8000000000000007,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,0,0,2,2.347002701389221,0,2,-0.7,0.0,-1.7,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,0,1,2,-1.7,0,-2,-0.7,0.0,-1.7,0.0,-2.0,,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,0,2,2,-0.7,0,-2,-0.7,0.0,-1.7,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,3,0,0,-0.8499999999999996,0,2,-0.8499999999999996,0.0,1.0,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,3,1,0,1.0,0,-2,-0.8499999999999996,0.0,1.0,0.0,-2.0,,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,3,2,0,-2.7141361721106687,0,-2,-0.8499999999999996,0.0,1.0,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,4,0,0,2.9,0,2,2.9,0.0,-2.9,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,4,1,0,-2.9,0,-2,2.9,0.0,-2.9,0.0,-2.0,,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,4,2,0,1.866026608264158,0,-2,2.9,0.0,-2.9,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,5,0,1,1.1738919122660683,0,2,3.0,0.0,3.0,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,5,1,1,3.0,0,-2,3.0,0.0,3.0,0.0,-2.0,,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,5,2,1,-2.2516033060177407,0,-2,3.0,0.0,3.0,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,1,0,2,0.12991137964383803,0,2,2.9,0.0,2.9,0.0,-2.0,True,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,1,1,2,2.9,0,-2,2.9,0.0,2.9,0.0,-2.0,,True
8CF5E64580B947019FC5D31BA9F133BA,condition_2,1,2,2,2.9,0,-2,2.9,0.0,2.9,0.0,-2.0,True,True
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,5,0,1,0.2837933781220938,1.8,2,-1.9,1.9,-1.9,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,5,1,1,-1.9,1.9,2,-1.9,1.9,-1.9,1.9,2.0,,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,5,2,1,1.4843919854289114,-2,-2,-1.9,1.9,-1.9,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,4,0,0,-1.5,1.8,2,-1.5,1.8,1.0,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,4,1,0,1.0,1.9,2,-1.5,1.8,1.0,1.9,2.0,,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,4,2,0,-0.40787267987081055,-2,-2,-1.5,1.8,1.0,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,1,0,0,-0.3,1.8,2,-0.3,1.8,0.0,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,1,1,0,0.0,1.9,2,-0.3,1.8,0.0,1.9,2.0,,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,1,2,0,-0.4136962420102499,-2,-2,-0.3,1.8,0.0,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,0,0,2,-0.4809690572049088,1.8,2,-0.5,-2.0,2.1,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,0,1,2,2.1,1.9,2,-0.5,-2.0,2.1,1.9,2.0,,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,0,2,2,-0.5,-2,-2,-0.5,-2.0,2.1,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,3,0,1,-2.2895112700042155,1.8,2,1.6999999999999993,1.9,1.6999999999999993,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,3,1,1,1.6999999999999993,1.9,2,1.6999999999999993,1.9,1.6999999999999993,1.9,2.0,,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,3,2,1,-0.728295571208105,-2,-2,1.6999999999999993,1.9,1.6999999999999993,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,2,0,2,2.696496166039081,1.8,2,0.6666666666666661,-2.0,1.8666666666666671,1.9,2.0,True,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,2,1,2,1.8666666666666671,1.9,2,0.6666666666666661,-2.0,1.8666666666666671,1.9,2.0,,False
8D1CEF75B78340248BC4890B0C6A5E2A,condition_2,2,2,2,0.6666666666666661,-2,-2,0.6666666666666661,-2.0,1.8666666666666671,1.9,2.0,True,False
8D425260E2D7462E839728BA4B0EC1D4,condition_2,1,0,1,1.0423481468168436,0,2,2.0,0.0,2.0,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,1,1,1,2.0,0,-2,2.0,0.0,2.0,0.0,-2.0,,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,1,2,1,2.7514370592328516,0,-2,2.0,0.0,2.0,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,2,0,0,-1.7999999999999998,0,2,-1.7999999999999998,0.0,-1.0000000000000004,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,2,1,0,-1.0000000000000004,0,-2,-1.7999999999999998,0.0,-1.0000000000000004,0.0,-2.0,,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,2,2,0,-0.45900688222467423,0,-2,-1.7999999999999998,0.0,-1.0000000000000004,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,3,0,2,1.3325822460255337,0,2,-1.9000000000000004,0.0,-1.8499999999999996,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,3,1,2,-1.8499999999999996,0,-2,-1.9000000000000004,0.0,-1.8499999999999996,0.0,-2.0,,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,3,2,2,-1.9000000000000004,0,-2,-1.9000000000000004,0.0,-1.8499999999999996,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,5,0,1,2.2331052359797674,0,2,2.0,0.0,2.0,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,5,1,1,2.0,0,-2,2.0,0.0,2.0,0.0,-2.0,,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,5,2,1,0.8810338908428008,0,-2,2.0,0.0,2.0,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,0,0,0,1.5,0,2,1.5,0.0,2.5,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,0,1,0,2.5,0,-2,1.5,0.0,2.5,0.0,-2.0,,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,0,2,0,2.805845891811554,0,-2,1.5,0.0,2.5,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,4,0,2,0.2515259614188441,0,2,1.2,0.0,1.6,0.0,-2.0,False,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,4,1,2,1.6,0,-2,1.2,0.0,1.6,0.0,-2.0,,True
8D425260E2D7462E839728BA4B0EC1D4,condition_2,4,2,2,1.2,0,-2,1.2,0.0,1.6,0.0,-2.0,False,True
8E1435916D7244DF8553E028E58C1F9B,condition_2,5,0,1,-1.8528233757607662,1.2,2,-1.9,1.4,-1.9,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,5,1,1,-1.9,1.4,2,-1.9,1.4,-1.9,1.4,2.0,,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,5,2,1,-1.1297052778392191,-1.6,-2,-1.9,1.4,-1.9,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,0,0,1,-0.4511559345227161,1.2,2,2.0,1.4,2.0,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,0,1,1,2.0,1.4,2,2.0,1.4,2.0,1.4,2.0,,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,0,2,1,-1.168849875776073,-1.6,-2,2.0,1.4,2.0,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,3,0,2,-2.712542851535644,1.2,2,1.0500000000000007,-1.6,-1.5999999999999996,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,3,1,2,-1.5999999999999996,1.4,2,1.0500000000000007,-1.6,-1.5999999999999996,1.4,2.0,,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,3,2,2,1.0500000000000007,-1.6,-2,1.0500000000000007,-1.6,-1.5999999999999996,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,2,0,0,1.1333333333333329,1.2,2,1.1333333333333329,1.2,-1.0000000000000004,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,2,1,0,-1.0000000000000004,1.4,2,1.1333333333333329,1.2,-1.0000000000000004,1.4,2.0,,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,2,2,0,2.843992475427301,-1.6,-2,1.1333333333333329,1.2,-1.0000000000000004,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,1,0,2,2.075860194604278,1.2,2,1.5,-1.6,-2.0,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,1,1,2,-2.0,1.4,2,1.5,-1.6,-2.0,1.4,2.0,,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,1,2,2,1.5,-1.6,-2,1.5,-1.6,-2.0,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,4,0,0,0.5,1.2,2,0.5,1.2,-1.9,1.4,2.0,False,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,4,1,0,-1.9,1.4,2,0.5,1.2,-1.9,1.4,2.0,,False
8E1435916D7244DF8553E028E58C1F9B,condition_2,4,2,0,0.6727296186725771,-1.6,-2,0.5,1.2,-1.9,1.4,2.0,False,False
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,0,0,1,2.01101663422134,0,1,-2.0,0.0,-2.0,0.0,-1.0,True,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,0,1,1,-2.0,0,-1,-2.0,0.0,-2.0,0.0,-1.0,,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,0,2,1,1.8742329419380699,0,-1,-2.0,0.0,-2.0,0.0,-1.0,False,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,2,0,2,2.683740124423619,0,1,-0.9333333333333336,0.0,0.7999999999999998,0.0,-1.0,True,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,2,1,2,0.7999999999999998,0,-1,-0.9333333333333336,0.0,0.7999999999999998,0.0,-1.0,,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,2,2,2,-0.9333333333333336,0,-1,-0.9333333333333336,0.0,0.7999999999999998,0.0,-1.0,False,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,5,0,2,1.0174459565791771,0,1,-2.2,0.0,-2.0,0.0,-1.0,True,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,5,1,2,-2.0,0,-1,-2.2,0.0,-2.0,0.0,-1.0,,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,5,2,2,-2.2,0,-1,-2.2,0.0,-2.0,0.0,-1.0,False,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,4,0,1,2.1699279277462313,0,1,-1.0,0.0,-1.0,0.0,-1.0,True,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,4,1,1,-1.0,0,-1,-1.0,0.0,-1.0,0.0,-1.0,,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,4,2,1,-0.7733453597599098,0,-1,-1.0,0.0,-1.0,0.0,-1.0,False,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,1,0,0,-2.1,0,1,-2.1,0.0,-1.0,0.0,-1.0,True,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,1,1,0,-1.0,0,-1,-2.1,0.0,-1.0,0.0,-1.0,,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,1,2,0,-2.3154936768754286,0,-1,-2.1,0.0,-1.0,0.0,-1.0,False,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,3,0,0,0.1999999999999993,0,1,0.1999999999999993,0.0,0.5500000000000007,0.0,-1.0,True,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,3,1,0,0.5500000000000007,0,-1,0.1999999999999993,0.0,0.5500000000000007,0.0,-1.0,,True
8E64D0D211FE4C73817E2854AFC6B4B1,condition_2,3,2,0,2.873425289144806,0,-1,0.1999999999999993,0.0,0.5500000000000007,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,5,0,1,0.8290923852321628,0,1,3.0,0.0,3.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,5,1,1,3.0,0,-1,3.0,0.0,3.0,0.0,-1.0,,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,5,2,1,-2.690354905894493,0,-2,3.0,0.0,3.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,3,0,2,1.7520296679537442,0,1,-1.6999999999999993,0.0,3.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,3,1,2,3.0,0,-1,-1.6999999999999993,0.0,3.0,0.0,-1.0,,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,3,2,2,-1.6999999999999993,0,-2,-1.6999999999999993,0.0,3.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,1,0,2,0.7251316472764158,0,1,0.6,0.0,-1.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,1,1,2,-1.0,0,-1,0.6,0.0,-1.0,0.0,-1.0,,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,1,2,2,0.6,0,-2,0.6,0.0,-1.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,4,0,1,-1.2532224336101208,0,1,-2.0,0.0,-2.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,4,1,1,-2.0,0,-1,-2.0,0.0,-2.0,0.0,-1.0,,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,4,2,1,0.7255063738174705,0,-2,-2.0,0.0,-2.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,0,0,0,1.5,0,1,1.5,0.0,-2.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,0,1,0,-2.0,0,-1,1.5,0.0,-2.0,0.0,-1.0,,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,0,2,0,2.0910246589824126,0,-2,1.5,0.0,-2.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,2,0,0,-0.8000000000000007,0,1,-0.8000000000000007,0.0,1.0,0.0,-1.0,False,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,2,1,0,1.0,0,-1,-0.8000000000000007,0.0,1.0,0.0,-1.0,,True
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,condition_2,2,2,0,1.1642654412668163,0,-2,-0.8000000000000007,0.0,1.0,0.0,-1.0,False,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,3,0,1,-0.013823767075689553,0,-2,1.0,0.0,1.0,0.0,2.0,False,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,3,1,1,1.0,0,2,1.0,0.0,1.0,0.0,2.0,,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,3,2,1,1.2583168259353563,0,0,1.0,0.0,1.0,0.0,2.0,False,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,2,0,2,-2.248489599407553,0,-2,-0.6666666666666674,0.0,0.8666666666666663,0.0,2.0,False,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,2,1,2,0.8666666666666663,0,2,-0.6666666666666674,0.0,0.8666666666666663,0.0,2.0,,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,2,2,2,-0.6666666666666674,0,0,-0.6666666666666674,0.0,0.8666666666666663,0.0,2.0,False,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,1,0,0,-2.0,0,-2,-2.0,0.0,1.0,0.0,2.0,False,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,1,1,0,1.0,0,2,-2.0,0.0,1.0,0.0,2.0,,True
8F3CCD4D2C5C46F19799E4F9C300AD39,condition_2,1,2,0,-0.7713111781917585,0,0,-2.0,0.0,1.0,0.0,2.0,False,True
