participantId,condition,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance,affection_competence,affection_warmth
8D425260E2D7462E839728BA4B0EC1D4,2,True,3,2,False,0.0,[0.0],0,-1.8499999999999996,[-1.9000000000000004],0.05000000000000071,0,1
8D425260E2D7462E839728BA4B0EC1D4,2,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.0,"[1.1641820213357938, 2.1944691152949503]",2.1666666666666665,0,1
8D425260E2D7462E839728BA4B0EC1D4,2,True,0,0,False,0.0,[0.0],0,2.5,[1.5],1.0,0,-1
8D425260E2D7462E839728BA4B0EC1D4,2,True,4,2,False,0.0,[0.0],0,1.6,[1.2],0.40000000000000013,0,1
8E1435916D7244DF8553E028E58C1F9B,2,False,5,1,False,1.4,"[1.2, -1.6]","[0.19999999999999996, 3.0]",-1.9,"[0.2411130512012507, 1.8739817640661691]",2.1016666666666666,1,0
8E1435916D7244DF8553E028E58C1F9B,2,False,0,1,False,1.4,"[1.2, -1.6]","[0.19999999999999996, 3.0]",2.0,"[-2.046554752024174, -1.7141963386122268]",2.1666666666666665,1,0
8E1435916D7244DF8553E028E58C1F9B,2,False,3,2,False,1.4,[-1.6],3.0,-1.5999999999999996,[1.0500000000000007],2.6500000000000004,0,0
8E1435916D7244DF8553E028E58C1F9B,2,False,2,0,False,1.4,[1.2],0.19999999999999996,-1.0000000000000004,[1.1333333333333329],2.1333333333333333,1,0
8E1435916D7244DF8553E028E58C1F9B,2,False,1,2,False,1.4,[-1.6],3.0,-2.0,[1.5],3.5,0,0
8E1435916D7244DF8553E028E58C1F9B,2,False,4,0,False,1.4,[1.2],0.19999999999999996,-1.9,[0.5],2.4,1,0
8E64D0D211FE4C73817E2854AFC6B4B1,2,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[-1.1926856143663849, -1.5466179281536738]",2.1666666666666665,1,0
8E64D0D211FE4C73817E2854AFC6B4B1,2,True,2,2,False,0.0,[0.0],0,0.7999999999999998,[-0.9333333333333336],1.7333333333333334,1,0
8E64D0D211FE4C73817E2854AFC6B4B1,2,True,5,2,False,0.0,[0.0],0,-2.0,[-2.2],0.20000000000000018,1,0
8E64D0D211FE4C73817E2854AFC6B4B1,2,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-1.7637723846214277, 1.383221171722635]",1.6666666666666667,1,0
8E64D0D211FE4C73817E2854AFC6B4B1,2,True,1,0,True,0.0,[0.0],0,-1.0,[-2.1],1.1,1,0
8E64D0D211FE4C73817E2854AFC6B4B1,2,True,3,0,True,0.0,[0.0],0,0.5500000000000007,[0.1999999999999993],0.3500000000000014,1,0
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,2,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[-2.652117373854237, -0.02569100687570325]",3.0,1,1
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,2,True,3,2,False,0.0,[0.0],0,3.0,[-1.6999999999999993],4.699999999999999,1,1
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,2,True,1,2,False,0.0,[0.0],0,-1.0,[0.6],1.6,1,1
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,2,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[2.510948490608273, -1.606040671900978]",2.1666666666666665,1,1
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,2,True,0,0,False,0.0,[0.0],0,-2.0,[1.5],3.5,1,1
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,2,True,2,0,False,0.0,[0.0],0,1.0,[-0.8000000000000007],1.8000000000000007,1,1
8F3CCD4D2C5C46F19799E4F9C300AD39,2,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-1.156308305804676, -1.8830893670777904]",1.6666666666666667,1,1
8F3CCD4D2C5C46F19799E4F9C300AD39,2,True,2,2,False,0.0,[0.0],0,0.8666666666666663,[-0.6666666666666674],1.5333333333333337,0,1
8F3CCD4D2C5C46F19799E4F9C300AD39,2,True,1,0,False,0.0,[0.0],0,1.0,[-2],3.0,-1,-1
8F3CCD4D2C5C46F19799E4F9C300AD39,2,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.7,"[1.6831352183860728, 2.007691177945378]",1.9816666666666667,1,1
8F3CCD4D2C5C46F19799E4F9C300AD39,2,True,4,2,False,0.0,[0.0],0,1.6,[-0.7],2.3,0,1
8F3CCD4D2C5C46F19799E4F9C300AD39,2,True,5,0,False,0.0,[0.0],0,-1.1,[1.5],2.6,-1,-1
8FE63FB63C3340349463FAD18CAE744C,2,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.0,"[0.33324659782521593, -2.1197489399871965]",2.1666666666666665,1,0
8FE63FB63C3340349463FAD18CAE744C,2,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.466666666666666,"[2.8870807327161705, 0.6026344332693907]",1.8585185185185182,1,0
8FE63FB63C3340349463FAD18CAE744C,2,True,4,2,False,0.0,[0.0],0,-0.9,[-1.4],0.4999999999999999,1,0
8FE63FB63C3340349463FAD18CAE744C,2,True,3,2,False,0.0,[0.0],0,0.5,[1.75],1.25,1,0
8FE63FB63C3340349463FAD18CAE744C,2,True,0,0,True,0.0,[0.0],0,-2.8,[0.6],3.4,-1,0
8FE63FB63C3340349463FAD18CAE744C,2,True,1,0,True,0.0,[0.0],0,-2.6,[3],5.6,-1,0
90166B44BEAA4C04B4E114EF5450FB7B,2,False,1,1,False,0.5,"[1.0, -0.4]","[0.5, 0.9]",-0.9,"[-1.8142884393499068, 0.10359687623375269]",1.635,0,1
90166B44BEAA4C04B4E114EF5450FB7B,2,False,5,2,False,0.5,[-0.4],0.9,1.1,[1.1],0.0,0,0
90166B44BEAA4C04B4E114EF5450FB7B,2,False,2,2,False,0.5,[-0.4],0.9,-1.0000000000000004,[0.39999999999999947],1.4,0,0
90166B44BEAA4C04B4E114EF5450FB7B,2,False,0,0,False,0.5,[1.0],0.5,1.0,[-1.4],2.4,0,0
90166B44BEAA4C04B4E114EF5450FB7B,2,False,3,0,False,0.5,[1.0],0.5,1.4499999999999993,[0.6500000000000004],0.7999999999999989,0,0
90166B44BEAA4C04B4E114EF5450FB7B,2,False,4,1,False,0.5,"[1.0, -0.4]","[0.5, 0.9]",2.0,"[-1.2412909451076999, 2.5337498082521472]",2.1666666666666665,0,1
9066F851112143929A079A384A50DF56,2,False,4,1,False,-1.4,"[2.0, -1.4]","[3.4, 0.0]",0.1,"[1.6737637153815772, 1.9644985762730505]",1.5016666666666667,0,0
9066F851112143929A079A384A50DF56,2,False,3,2,False,-1.4,[-1.4],0.0,0.0,[-2.9000000000000004],2.9000000000000004,0,0
9066F851112143929A079A384A50DF56,2,False,1,1,False,-1.4,"[2.0, -1.4]","[3.4, 0.0]",0.8,"[1.2899114042509208, -0.9810000058002815]",1.6066666666666667,0,0
9066F851112143929A079A384A50DF56,2,False,5,0,False,-1.4,[2.0],3.4,0.7,[-0.9],1.6,0,0
9066F851112143929A079A384A50DF56,2,False,0,0,False,-1.4,[2.0],3.4,0.5,[-2.9],3.4,0,0
9066F851112143929A079A384A50DF56,2,False,2,2,False,-1.4,[-1.4],0.0,-0.2666666666666675,[1.9333333333333336],2.200000000000001,0,0
90931E4F271F4C6595C170BDD2D51619,2,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[2.8693127269851235, 1.6256522668857585]",2.1666666666666665,0,0
90931E4F271F4C6595C170BDD2D51619,2,True,4,0,False,0.0,[0.0],0,1.0,[-2.9],3.9,0,0
90931E4F271F4C6595C170BDD2D51619,2,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[1.153373014989433, -1.2497757089873782]",1.6666666666666667,0,0
90931E4F271F4C6595C170BDD2D51619,2,True,2,0,False,0.0,[0.0],0,0.06666666666666643,[-2.466666666666667],2.533333333333333,0,0
90931E4F271F4C6595C170BDD2D51619,2,True,3,2,False,0.0,[0.0],0,0.15000000000000036,[0.9000000000000004],0.75,0,0
90931E4F271F4C6595C170BDD2D51619,2,True,5,2,False,0.0,[0.0],0,-2.3,[-1.7],0.5999999999999999,0,0
91C0FA8E9A5046EE8D508A930C2E5552,2,False,1,1,False,-1.0,"[2.0, -2.0]","[3, 1]",1.0,"[-2.3721455808206864, -1.045962509877774]",1.6666666666666667,0,0
91C0FA8E9A5046EE8D508A930C2E5552,2,False,5,0,False,-1.0,[2.0],3,-2.0,[2.4],4.4,0,0
91C0FA8E9A5046EE8D508A930C2E5552,2,False,3,0,False,-1.0,[2.0],3,0.5500000000000007,[-2.9499999999999993],3.5,0,0
91C0FA8E9A5046EE8D508A930C2E5552,2,False,2,2,False,-1.0,[-2.0],1,2.333333333333333,[2.5999999999999996],0.2666666666666666,0,0
91C0FA8E9A5046EE8D508A930C2E5552,2,False,0,1,False,-1.0,"[2.0, -2.0]","[3, 1]",2.0,"[2.1852762433355437, 2.2195747415870626]",2.1666666666666665,0,0
91C0FA8E9A5046EE8D508A930C2E5552,2,False,4,2,False,-1.0,[-2.0],1,-1.9,[1.4],3.3,0,0
91DA96811283489085063DBB1A99D6CA,2,False,3,1,False,1.0,"[2.0, -1.0]","[1, 2]",3.0,"[0.1141227638510518, -0.136777931963449]",3.0,0,0
91DA96811283489085063DBB1A99D6CA,2,False,1,1,False,1.0,"[2.0, -1.0]","[1, 2]",3.0,"[2.566702628701874, -0.851610730982741]",3.0,0,0
91DA96811283489085063DBB1A99D6CA,2,False,4,0,False,1.0,[2.0],1,-1.0,[0.7],1.7,0,0
91DA96811283489085063DBB1A99D6CA,2,False,2,0,False,1.0,[2.0],1,1.0,[-2.8666666666666667],3.8666666666666667,0,0
91DA96811283489085063DBB1A99D6CA,2,False,5,2,False,1.0,[-1.0],2,1.0,[-2.1],3.1,0,0
91DA96811283489085063DBB1A99D6CA,2,False,0,2,False,1.0,[-1.0],2,-1.0,[2.7],3.7,0,0
92DB030D4C3D4663AC3752B4270D808B,2,False,4,1,True,1.0,"[0.5, -0.9]","[0.5, 1.9]",-1.0,"[-1.3012560484587261, 2.579085351239069]",1.6666666666666667,0,0
92DB030D4C3D4663AC3752B4270D808B,2,False,3,2,True,1.0,[-0.9],1.9,1.9000000000000004,[-1.1999999999999993],3.0999999999999996,0,0
92DB030D4C3D4663AC3752B4270D808B,2,False,2,1,True,1.0,"[0.5, -0.9]","[0.5, 1.9]",0.5333333333333328,"[-1.9263943714886633, -2.9394519944379005]",1.5474074074074073,0,0
92DB030D4C3D4663AC3752B4270D808B,2,False,5,2,True,1.0,[-0.9],1.9,-2.2,[0.6],2.8000000000000003,0,0
92DB030D4C3D4663AC3752B4270D808B,2,False,1,0,True,1.0,[0.5],0.5,-1.9,[3],4.9,0,1
92DB030D4C3D4663AC3752B4270D808B,2,False,0,0,True,1.0,[0.5],0.5,-3.0,[2],5.0,0,1
92F937DB19A54C2BB3E3D63B74972ADC,2,False,2,1,False,1.0,"[2.0, -1.0]","[1, 2]",0.2666666666666657,"[2.8400032101434345, 1.1243167103048428]",1.5118518518518516,0,1
92F937DB19A54C2BB3E3D63B74972ADC,2,False,0,1,False,1.0,"[2.0, -1.0]","[1, 2]",-1.0,"[-0.9442115976430498, 1.7001458773500895]",1.6666666666666667,0,1
92F937DB19A54C2BB3E3D63B74972ADC,2,False,3,2,False,1.0,[-1.0],2,0.5,[-0.1999999999999993],0.6999999999999993,0,1
92F937DB19A54C2BB3E3D63B74972ADC,2,False,1,2,False,1.0,[-1.0],2,2.0,[-0.3],2.3,0,1
92F937DB19A54C2BB3E3D63B74972ADC,2,False,4,0,False,1.0,[2.0],1,-1.0,[0.1],1.1,0,1
92F937DB19A54C2BB3E3D63B74972ADC,2,False,5,0,False,1.0,[2.0],1,-2.0,[2.8],4.8,0,1
933B0BF5947B47318D61274487918645,2,True,5,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-0.351162423296695, 0.0441622725765054]",1.6666666666666667,1,1
933B0BF5947B47318D61274487918645,2,True,0,1,True,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-2.2407847336450493, 1.6109770399333856]",1.6666666666666667,1,1
933B0BF5947B47318D61274487918645,2,True,4,2,True,0.0,[0.0],0,-2.0,[-2.7],0.7000000000000002,1,1
933B0BF5947B47318D61274487918645,2,True,2,2,True,0.0,[0.0],0,0.5333333333333328,[2.8],2.266666666666667,1,1
933B0BF5947B47318D61274487918645,2,True,1,0,True,0.0,[0.0],0,-1.4,[-2.9],1.5,1,1
933B0BF5947B47318D61274487918645,2,True,3,0,True,0.0,[0.0],0,-2.8499999999999996,[-0.5],2.3499999999999996,1,1
93E1E3651A4F458F9625A7D70FF07689,2,False,5,1,False,1.6,"[1.6, -1.0]","[0.0, 2.6]",0.0,"[1.9263525401566994, 2.730455472770811]",1.5,0,0
93E1E3651A4F458F9625A7D70FF07689,2,False,1,0,False,1.6,[1.6],0.0,0.0,[-0.6],0.6,0,0
93E1E3651A4F458F9625A7D70FF07689,2,False,4,1,False,1.6,"[1.6, -1.0]","[0.0, 2.6]",-1.0,"[0.5368426188380981, 2.5943709959471484]",1.6666666666666667,0,0
93E1E3651A4F458F9625A7D70FF07689,2,False,3,2,False,1.6,[-1.0],2.6,-2.0,[-1.5500000000000007],0.4499999999999993,0,0
93E1E3651A4F458F9625A7D70FF07689,2,False,2,0,False,1.6,[1.6],0.0,-4.440892098500626e-16,[-2.666666666666667],2.6666666666666665,0,0
93E1E3651A4F458F9625A7D70FF07689,2,False,0,2,False,1.6,[-1.0],2.6,2.0,[-2.6],4.6,0,0
9404FA0A816C42A8A1E9DD4FD0AD497C,2,False,4,1,False,-1.6,"[0.9, -0.9]","[2.5, 0.7000000000000001]",1.6,"[1.17658213977451, 0.10927577500962737]",1.9266666666666667,1,0
9404FA0A816C42A8A1E9DD4FD0AD497C,2,False,3,1,False,-1.6,"[0.9, -0.9]","[2.5, 0.7000000000000001]",-1.9499999999999993,"[2.813107538128418, 1.1577933171214836]",2.1337499999999996,1,0
9404FA0A816C42A8A1E9DD4FD0AD497C,2,False,5,0,False,-1.6,[0.9],2.5,2.3,[-0.8],3.0999999999999996,0,0
9404FA0A816C42A8A1E9DD4FD0AD497C,2,False,2,0,False,-1.6,[0.9],2.5,1.0,[2.333333333333333],1.333333333333333,0,0
9404FA0A816C42A8A1E9DD4FD0AD497C,2,False,0,2,False,-1.6,[-0.9],0.7000000000000001,-1.9,[2.1],4.0,0,0
9404FA0A816C42A8A1E9DD4FD0AD497C,2,False,1,2,False,-1.6,[-0.9],0.7000000000000001,0.9,[0.1],0.8,0,0
9408DCC26487449C837F24FFAB62628C,2,False,4,1,False,0.4,"[2.0, -2.0]","[1.6, 2.4]",1.0,"[1.7335157948838225, 1.6043858865487213]",1.6666666666666667,1,0
9408DCC26487449C837F24FFAB62628C,2,False,3,0,False,0.4,[2.0],1.6,1.5,[-1.6500000000000004],3.1500000000000004,1,0
9408DCC26487449C837F24FFAB62628C,2,False,1,2,False,0.4,[-2.0],2.4,-3.0,[-2.7],0.2999999999999998,0,1
9408DCC26487449C837F24FFAB62628C,2,False,5,0,False,0.4,[2.0],1.6,2.0,[-2.2],4.2,1,0
9408DCC26487449C837F24FFAB62628C,2,False,2,1,False,0.4,"[2.0, -2.0]","[1.6, 2.4]",-2.3333333333333335,"[-0.7537681945482126, 2.351316080230112]",2.407407407407408,1,0
9408DCC26487449C837F24FFAB62628C,2,False,0,2,False,0.4,[-2.0],2.4,2.0,[-1],3.0,0,1
940C4A3338204818BC43895D914D9D1C,2,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.5,"[2.953420965845936, 0.8207692501430977]",1.5416666666666667,0,0
940C4A3338204818BC43895D914D9D1C,2,True,4,0,True,0.0,[0.0],0,-1.2,[1.9],3.0999999999999996,0,0
940C4A3338204818BC43895D914D9D1C,2,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.2666666666666655,"[0.7606268672784937, 2.9972212100297755]",1.7674074074074069,0,0
940C4A3338204818BC43895D914D9D1C,2,True,0,0,True,0.0,[0.0],0,-0.5,[-0.8],0.30000000000000004,0,0
940C4A3338204818BC43895D914D9D1C,2,True,5,2,True,0.0,[0.0],0,2.0,[0],2.0,0,0
940C4A3338204818BC43895D914D9D1C,2,True,3,2,True,0.0,[0.0],0,0.9499999999999992,[-2.6999999999999993],3.6499999999999986,0,0
94544A63C0E34D93BD1CA885C0D0D0A1,2,False,0,1,True,1.8,"[1.0, -2.0]","[0.8, 3.8]",1.0,"[0.8143105317261647, -0.38608975422973835]",1.6666666666666667,1,0
94544A63C0E34D93BD1CA885C0D0D0A1,2,False,3,2,True,1.8,[-2.0],3.8,2.0,[-2.25],4.25,0,0
94544A63C0E34D93BD1CA885C0D0D0A1,2,False,4,0,True,1.8,[1.0],0.8,-2.3,[-2],0.2999999999999998,1,0
94544A63C0E34D93BD1CA885C0D0D0A1,2,False,1,1,True,1.8,"[1.0, -2.0]","[0.8, 3.8]",-3.0,"[-2.9449735039166285, 0.5336639558801455]",3.0,1,0
94544A63C0E34D93BD1CA885C0D0D0A1,2,False,2,2,True,1.8,[-2.0],3.8,-1.0000000000000004,[2.0666666666666664],3.066666666666667,0,0
94544A63C0E34D93BD1CA885C0D0D0A1,2,False,5,0,True,1.8,[1.0],0.8,-2.0,[-0.9],1.1,1,0
953F0E88A63E4974A796294BE1B9228C,2,False,5,1,False,2.0,"[1.3, -1.9]","[0.7, 3.9]",2.0,"[1.6131745183979431, -1.8166715757791088]",2.1666666666666665,0,0
953F0E88A63E4974A796294BE1B9228C,2,False,3,1,False,2.0,"[1.3, -1.9]","[0.7, 3.9]",-2.0,"[-2.30582968543248, 0.3686402876685846]",2.1666666666666665,0,0
953F0E88A63E4974A796294BE1B9228C,2,False,1,2,False,2.0,[-1.9],3.9,1.6,[2.5],0.8999999999999999,0,0
953F0E88A63E4974A796294BE1B9228C,2,False,4,0,False,2.0,[1.3],0.7,-1.8,[2.8],4.6,0,0
953F0E88A63E4974A796294BE1B9228C,2,False,0,0,False,2.0,[1.3],0.7,-1.1,[1.4],2.5,0,0
953F0E88A63E4974A796294BE1B9228C,2,False,2,2,False,2.0,[-1.9],3.9,-1.3333333333333337,[1.666666666666667],3.000000000000001,0,0
9542EAD3CA434146BEE2D324017222DB,2,False,4,1,True,0.1,"[1.0, -1.0]","[0.9, 1.1]",-3.0,"[1.3514920048284038, -2.09944318517561]",3.0,0,0
9542EAD3CA434146BEE2D324017222DB,2,False,1,1,True,0.1,"[1.0, -1.0]","[0.9, 1.1]",-3.0,"[1.8776447922626804, 2.8124781148090854]",3.0,0,0
9542EAD3CA434146BEE2D324017222DB,2,False,2,2,True,0.1,[-1.0],1.1,-4.440892098500626e-16,[-2.8666666666666667],2.8666666666666663,0,0
9542EAD3CA434146BEE2D324017222DB,2,False,0,2,True,0.1,[-1.0],1.1,-3.0,[-1.8],1.2,0,0
9542EAD3CA434146BEE2D324017222DB,2,False,5,0,True,0.1,[1.0],0.9,-1.9,[0.1],2.0,0,0
9542EAD3CA434146BEE2D324017222DB,2,False,3,0,True,0.1,[1.0],0.9,1.0,[-1.5],2.5,0,0
9583FC9A38C34FDCB2D040E0D728A6E3,2,False,2,1,False,1.0,"[-2.0, 0.0]","[3, 1]",0.39999999999999947,"[-1.7093202929482594, -0.4407325662537138]",1.5266666666666666,0,1
9583FC9A38C34FDCB2D040E0D728A6E3,2,False,3,0,False,1.0,[-2.0],3,0.0,[-2.75],2.75,-1,0
9583FC9A38C34FDCB2D040E0D728A6E3,2,False,0,2,False,1.0,[0.0],1,1.5,[-1.7],3.2,-1,0
9583FC9A38C34FDCB2D040E0D728A6E3,2,False,4,2,False,1.0,[0.0],1,3.0,[0.8],2.2,-1,0
9583FC9A38C34FDCB2D040E0D728A6E3,2,False,1,1,False,1.0,"[-2.0, 0.0]","[3, 1]",0.0,"[0.012499479130889668, 2.050209956840666]",1.5,0,1
9583FC9A38C34FDCB2D040E0D728A6E3,2,False,5,0,False,1.0,[-2.0],3,-2.4,[1.5],3.9,-1,0
95F4CA32339242059670CE56F6865B44,2,False,2,1,False,-2.0,"[1.0, -1.0]","[3, 1]",1.0,"[1.7245550452440117, 1.6221089699654518]",1.6666666666666667,1,1
95F4CA32339242059670CE56F6865B44,2,False,0,0,False,-2.0,[1.0],3,2.4,[-2.9],5.3,0,0
95F4CA32339242059670CE56F6865B44,2,False,1,1,False,-2.0,"[1.0, -1.0]","[3, 1]",2.0,"[1.2682881653133817, 2.328968457468463]",2.1666666666666665,1,1
95F4CA32339242059670CE56F6865B44,2,False,3,0,False,-2.0,[1.0],3,-2.0,[-0.9000000000000004],1.0999999999999996,0,0
95F4CA32339242059670CE56F6865B44,2,False,5,2,False,-2.0,[-1.0],1,-1.0,[2.7],3.7,0,1
95F4CA32339242059670CE56F6865B44,2,False,4,2,False,-2.0,[-1.0],1,-2.0,[0.9],2.9,0,1
9699036197734B979386DB4245EA24CA,2,False,4,1,False,0.0,"[1.6, -1.5]","[1.6, 1.5]",2.0,"[-2.2421351442686746, -1.6013816086158605]",2.1666666666666665,1,0
9699036197734B979386DB4245EA24CA,2,False,1,2,False,0.0,[-1.5],1.5,0.0,[0.7],0.7,0,0
9699036197734B979386DB4245EA24CA,2,False,5,1,False,0.0,"[1.6, -1.5]","[1.6, 1.5]",-1.0,"[2.042685730962302, -0.9403600840976818]",1.6666666666666667,1,0
9699036197734B979386DB4245EA24CA,2,False,0,2,False,0.0,[-1.5],1.5,2.0,[-1.5],3.5,0,0
9699036197734B979386DB4245EA24CA,2,False,2,0,False,0.0,[1.6],1.6,0.6666666666666661,[-0.7333333333333343],1.4000000000000004,0,0
9699036197734B979386DB4245EA24CA,2,False,3,0,False,0.0,[1.6],1.6,0.5,[2.4499999999999993],1.9499999999999993,0,0
96E0428F791446259CCE751AC40DDE95,2,False,0,1,True,0.0,"[-0.5, 0.8]","[0.5, 0.8]",-1.0,"[1.2256843195311404, 2.9047495824678817]",1.6666666666666667,0,0
96E0428F791446259CCE751AC40DDE95,2,False,4,2,True,0.0,[0.8],0.8,-0.9,[-0.9],0.0,0,1
96E0428F791446259CCE751AC40DDE95,2,False,2,0,True,0.0,[-0.5],0.5,-1.0000000000000004,[-1.5333333333333337],0.5333333333333332,0,0
96E0428F791446259CCE751AC40DDE95,2,False,1,0,True,0.0,[-0.5],0.5,-1.0,[-1.4],0.3999999999999999,0,0
96E0428F791446259CCE751AC40DDE95,2,False,5,2,True,0.0,[0.8],0.8,-2.9,[-2.6],0.2999999999999998,0,1
96E0428F791446259CCE751AC40DDE95,2,False,3,1,True,0.0,"[-0.5, 0.8]","[0.5, 0.8]",2.0500000000000007,"[-0.043420056738345814, -2.4965359493361574]",2.2004166666666674,0,0
97623D3D59C14EE687521A5CBDB18F25,2,False,0,1,False,-0.2,"[0.3, -0.5]","[0.5, 0.3]",0.8,"[2.1654119496267317, 0.3204380138756511]",1.6066666666666667,0,1
97623D3D59C14EE687521A5CBDB18F25,2,False,1,2,False,-0.2,[-0.5],0.3,-0.4,[0.8],1.2000000000000002,0,0
97623D3D59C14EE687521A5CBDB18F25,2,False,3,1,False,-0.2,"[0.3, -0.5]","[0.5, 0.3]",-1.0,"[1.319808998416935, 1.5466189604635314]",1.6666666666666667,0,1
97623D3D59C14EE687521A5CBDB18F25,2,False,4,2,False,-0.2,[-0.5],0.3,1.1,[0.8],0.30000000000000004,0,0
97623D3D59C14EE687521A5CBDB18F25,2,False,2,0,False,-0.2,[0.3],0.5,-1.4666666666666668,[-0.8000000000000007],0.6666666666666661,0,0
97623D3D59C14EE687521A5CBDB18F25,2,False,5,0,False,-0.2,[0.3],0.5,1.0,[1.5],0.5,0,0
97725CCC05DC4F978825D45FB3EB168C,2,False,2,1,False,1.0,"[1.0, -1.0]","[0, 2]",0.46666666666666634,"[0.4669892735031702, 1.4612684887045706]",1.5362962962962963,1,0
97725CCC05DC4F978825D45FB3EB168C,2,False,4,1,False,1.0,"[1.0, -1.0]","[0, 2]",-2.0,"[-1.8550609597711405, 0.007266446682260952]",2.1666666666666665,1,0
97725CCC05DC4F978825D45FB3EB168C,2,False,5,0,False,1.0,[1.0],0,-1.0,[-1],0.0,1,0
97725CCC05DC4F978825D45FB3EB168C,2,False,0,2,False,1.0,[-1.0],2,-1.0,[-2.4],1.4,-1,0
97725CCC05DC4F978825D45FB3EB168C,2,False,3,2,False,1.0,[-1.0],2,3.0,[-0.05000000000000071],3.0500000000000007,-1,0
97725CCC05DC4F978825D45FB3EB168C,2,False,1,0,False,1.0,[1.0],0,-3.0,[-0.1],2.9,1,0
9826239ED3974F9FAC6D48584FA3FE1F,2,False,4,1,False,1.2,"[0.3, -0.8]","[0.8999999999999999, 2.0]",-2.5,"[0.6539086584172438, 2.493192763005645]",2.5416666666666665,1,0
9826239ED3974F9FAC6D48584FA3FE1F,2,False,0,1,False,1.2,"[0.3, -0.8]","[0.8999999999999999, 2.0]",1.3,"[2.635033562779821, 0.9615670861789019]",1.7816666666666665,1,0
9826239ED3974F9FAC6D48584FA3FE1F,2,False,5,0,False,1.2,[0.3],0.8999999999999999,-0.6,[-1.5],0.9,0,0
9826239ED3974F9FAC6D48584FA3FE1F,2,False,2,0,False,1.2,[0.3],0.8999999999999999,0.6666666666666661,[-2.4000000000000004],3.0666666666666664,0,0
9826239ED3974F9FAC6D48584FA3FE1F,2,False,3,2,False,1.2,[-0.8],2.0,-0.05000000000000071,[-0.34999999999999964],0.29999999999999893,0,0
9826239ED3974F9FAC6D48584FA3FE1F,2,False,1,2,False,1.2,[-0.8],2.0,-1.8,[-0.7],1.1,0,0
98DF5A0918D447E1A70E369608474F45,2,False,0,1,False,-1.0,"[0.0, 0.0]","[1, 1]",1.7,"[0.3253748217358501, 0.6024443457857052]",1.9816666666666667,0,1
98DF5A0918D447E1A70E369608474F45,2,False,5,1,False,-1.0,"[0.0, 0.0]","[1, 1]",1.7,"[2.102494349206034, -2.3563214170979534]",1.9816666666666667,0,1
98DF5A0918D447E1A70E369608474F45,2,False,1,2,False,-1.0,[0.0],1,1.3,[2.1],0.8,0,0
98DF5A0918D447E1A70E369608474F45,2,False,3,0,False,-1.0,[0.0],1,-0.5999999999999996,[1.0999999999999996],1.6999999999999993,0,1
98DF5A0918D447E1A70E369608474F45,2,False,2,2,False,-1.0,[0.0],1,0.20000000000000015,[-0.4000000000000003],0.6000000000000004,0,0
98DF5A0918D447E1A70E369608474F45,2,False,4,0,False,-1.0,[0.0],1,-0.9,[-0.7],0.20000000000000007,0,1
9934667B8A0B44CB852BD9F3F9A4B353,2,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.0,"[2.1445808041755487, -2.7388682851754753]",1.5,0,0
9934667B8A0B44CB852BD9F3F9A4B353,2,True,1,2,True,0.0,[0.0],0,1.0,[1.5],0.5,0,0
9934667B8A0B44CB852BD9F3F9A4B353,2,True,4,0,True,0.0,[0.0],0,1.0,[-0.3],1.3,0,-1
9934667B8A0B44CB852BD9F3F9A4B353,2,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",-1.0000000000000004,"[-0.0011422714396505107, -2.6518455311933433]",1.6666666666666667,0,0
9934667B8A0B44CB852BD9F3F9A4B353,2,True,0,0,True,0.0,[0.0],0,-1.0,[0],1.0,0,-1
9934667B8A0B44CB852BD9F3F9A4B353,2,True,5,2,True,0.0,[0.0],0,-3.0,[-2.9],0.10000000000000009,0,0
996EC505B93C4829BF22C01ABC94A238,2,False,5,1,False,-1.1,"[-0.1, -1.3]","[1.0, 0.19999999999999996]",1.0,"[-0.6994091287183828, 1.3592980902719596]",1.6666666666666667,1,1
